isLocalGuide,name,ReviewDate,MealType,ServiceType,AtmosphereRating,FoodRating,ServiceRating,Rating,review
TRUE,Dinesh Balivada,28-02-2020,,,,,,4,
FALSE,Sai Balaji,28-02-2020,,,,,,5,
FALSE,praveen kumar,27-02-2020,,,,,,5,
TRUE,Harish Bodhula,26-02-2020,,,,,,3,
FALSE,muthu raman,23-02-2020,,,,,,5,
FALSE,mohan mohan,23-02-2020,,,,,,5,
TRUE,veeramanikandan rajendran,22-02-2020,,,,,,5,
FALSE,Sakthi Murugan,22-02-2020,,,,,,4,
FALSE,Prajval Varma,21-02-2020,,,,,,5,
FALSE,Jude Pilla,20-02-2020,,,,,,5,
TRUE,Venugopal,20-02-2020,,,,,,3,
FALSE,Javagal Aswin,20-02-2020,,,,,,5,
FALSE,Ramesh Randy,20-02-2020,,,,,,5,
TRUE,Deepesh Jalal,19-02-2020,,,,,,5,Delicious
TRUE,KIRAN KUMAR,19-02-2020,,,,,,5,
TRUE,Janardan kolachina,19-02-2020,,,,,,5,
FALSE,A V,18-02-2020,,,,,,4,
TRUE,Awareness,17-02-2020,,,,,,5,
TRUE,Rohith Naidu,16-02-2020,,,,,,4,Best tamil good in gachibowli
TRUE,chappidi mahesh,16-02-2020,,,,,,5,
FALSE,Varun Kandikuppa,16-02-2020,,,,,,5,"Very impressed with the food, Best option for those who love street food, must go for authentic Tamizh foods."
TRUE,Abhinav Srirangam,16-02-2020,,,,,,5,
TRUE,Samuel Ambrose,15-02-2020,,,,,,5,
TRUE,Madhukar Kothari,14-02-2020,,,,,,5,
TRUE,srikanth meda,14-02-2020,,,,,,4,
TRUE,sathish Kumar,13-02-2020,,,,,,5,
TRUE,Hari Krishna,13-02-2020,,,,,,5,
TRUE,Nabeel Kabeer,13-02-2020,,,,,,5,
FALSE,Arunkumar Ganesh,12-02-2020,,,,,,5,Mutton  kari dosa semma.... with kolampu kalakki
FALSE,batthula prashanth,12-02-2020,,,,,,4,
TRUE,Arjun AT,10-02-2020,,,,,,5,
TRUE,Tarrun S,09-02-2020,,,,,,1,No variety is there. Taste is poor. Service is also not good
FALSE,swaminathan sundaram,09-02-2020,,,,,,5,Great tamil nadu food
TRUE,Hari Sankar,09-02-2020,,,,,,5,
FALSE,Sai Vignesh (Thumbi),09-02-2020,,,,,,5,
TRUE,Vinay Jaldu,08-02-2020,,,,,,4,Taste is very good and also the price is very much reasonable and whoever wants to try Tamil taste can go once and give a try. But only the thing which need to improve is the seating capacity where it doesn't have accommodation for more than 10 member's.
FALSE,VENKATA RAMANA,08-02-2020,,,,,,5,
FALSE,Cool Boy,08-02-2020,,,,,,4,
TRUE,Shibin George,08-02-2020,,,,,,4,
TRUE,satish kalahasti,08-02-2020,,,,,,3,
TRUE,GAUTHAM B CHANDRASHEKARA,07-02-2020,,,,,,5,
TRUE,R.RANJITH GOPAL,07-02-2020,,,,,,5,"Authentic Tamilnadu flavours and taste..Small Hotel ( Max occupancy - 15ppl ).. Excellent taste,decent price. Worth to give a try! 🙂..

Always Crowded 🙃"
TRUE,pavan pandit,04-02-2020,,,,,,4,Best taste
TRUE,SURYA BHAI,03-02-2020,,,,,,3,
TRUE,venugopal reddy,03-02-2020,,,,,,4,
TRUE,B Vicky,02-02-2020,,,,,,3,
TRUE,Sai Obul Reddy,02-02-2020,,,,,,5,Good taste with reasonable price 👌
TRUE,Pondy Parottas,02-02-2020,,,,,,3,
TRUE,Mahendar reddy.k,01-02-2020,,,,,,5,
TRUE,Muthuselvan K,01-02-2020,,,,,,5,Authentic taste at descent price.
TRUE,Harish,01-02-2020,,,,,,4,
TRUE,Sivan Raj,30-01-2020,,,,,,5,
TRUE,Gaddam Srikanth,30-01-2020,,,,,,5,
FALSE,v m harish Harish,28-01-2020,,,,,,4,
TRUE,Thiru Malai,28-01-2020,,,,,,5,Must eat
TRUE,ramesh balaji,28-01-2020,,,,,,4,
TRUE,anil swain1995,27-01-2020,,,,,,2,
TRUE,Srinivas Botla,26-01-2020,,,,,,4,
FALSE,saikrishna yarra,25-01-2020,,,,,,5,food is excellent in here  worth for money
TRUE,jayachandra l,25-01-2020,,,,,,4,"An 100% Tamil style cafe with parota, dosa n biryani varieties"
FALSE,Kj.raajadurai Durai,21-01-2020,,,,,,5,
TRUE,AbdullaH syed,19-01-2020,,,,,,3,"Very small place
Good taste of dosa"
FALSE,Nithin Bojja,18-01-2020,,,,,,5,
TRUE,Chetan Shet,18-01-2020,,,,,,3,It's a this small cafe in the inner roads of Gachibowli Miyapur Road near to the SLN TERMINUS. It has some good and cheap options for all types of foods in veg and non veg. The food is good in taste and in quantity. Their chicken items and the fish fry are good here along with breakfast items here. It's small hole in the wall kind of operation. But it's good.
FALSE,Vijayasankar V,17-01-2020,,,,,,5,
TRUE,Bandavaram Raman,17-01-2020,,,,,,5,
TRUE,Buvaneash .D,17-01-2020,,,,,,4,
TRUE,Muneeswaran P,17-01-2020,,,,,,5,
TRUE,Eshwar Karri,16-01-2020,,,,,,5,
FALSE,Narendar Thirandasu,15-01-2020,,,,,,5,
FALSE,shankar selvaraj,14-01-2020,,,,,,3,
TRUE,Rizwan N,14-01-2020,,,,,,4,
TRUE,Saikumar Seenula,13-01-2020,,,,,,5,
TRUE,Smart Vickeey,12-01-2020,,,,,,4,
TRUE,Shiva Chowdary,12-01-2020,,,,,,4,
FALSE,Anand V,11-01-2020,,,,,,4,
TRUE,"Ragini kumari, 7 D, 28",11-01-2020,,,,,,4,
FALSE,Mahesh Aaela,10-01-2020,,,,,,5,
TRUE,Shiva Charan Reddy. G.,09-01-2020,,,,,,4,
FALSE,navendiran vijayan,09-01-2020,,,,,,5,
FALSE,ayyanar raja,08-01-2020,,,,,,5,
FALSE,Pavithra Sathyakumar,08-01-2020,,,,,,5,
TRUE,Sai Suraj,08-01-2020,,,,,,5,Wonderful taste at great price with great quality too! Very friendly people as well.
FALSE,Karthi Keyan,07-01-2020,,,,,,5,
TRUE,Surendran Thulasingam,06-01-2020,,,,,,5,Best tamil food i ever had in hyd. A must go place for all the tamil ppls who are working far away from ur tamil homes and craving ur hometown dish. Price is cheap and service is great. Place is a little bit cramped but its negligible compared to the taste of food. Briyani and kothu parotta is a must try ;)
FALSE,bhagavanthu govindu,06-01-2020,,,,,,3,
FALSE,Sakthi Sekar,06-01-2020,,,,,,4,
TRUE,Ashok Reddy,05-01-2020,,,,,,4,"Really good food, specially amalet super"
TRUE,Arun Prasaath,04-01-2020,,,,,,4,"Must try if you like tamil nadu food and especially south of TN. Small hotel but going to expand in 2 or 3 months. Varieties of parota, afternoon meals, Fish fry and pongal for dinner are must to be tried. Recommended and A+"
TRUE,Sandeep Vinnakota,03-01-2020,,,,,,3,"Ordered kothu Paratha, food was pre-prepared. Taste was ok."
TRUE,shivaji,03-01-2020,,,,,,5,
TRUE,Anwesh KTM,02-01-2020,,,,,,4,
TRUE,bendu apparao,02-01-2020,,,,,,4,Place is not big.
TRUE,Vignesh Nivas,01-01-2020,,,,,,5,
TRUE,Vineesh S V,01-01-2020,,,,,,5,
FALSE,prasanth uppala,31-12-2019,,,,,,5,
TRUE,Kannabhiram Achanala,30-12-2019,,,,,,5,
FALSE,Divya G,30-12-2019,,,,,,5,Good place for Tamil Nadu foods
TRUE,Shankar Soundararajan,29-12-2019,,,,,,5,Best taste for fish
FALSE,Keerthi Ravi,29-12-2019,,,,,,5,The place is very small but worth the wait! Can definitely enjoy the authentic tamilnadu food. And it's very affordable! Must try 👍
FALSE,Tenny Johnson,28-12-2019,,,,,,5,
FALSE,Jeevarani Yoganadan,28-12-2019,,,,,,4,
TRUE,Murali V,28-12-2019,,,,,,5,
FALSE,Chockalingam A,28-12-2019,,,,,,4,
FALSE,prasanthvijay Prasanth,28-12-2019,,,,,,5,Gd place and gd humans
TRUE,Jaya Krishna,28-12-2019,,,,,,4,
FALSE,Vijayan M,25-12-2019,,,,,,5,Very Very Good
TRUE,Mahaboob Basha Vastaad,25-12-2019,,,,,,2,Good food in a Unhygienic location
TRUE,K¡ñG ÇrãZè,24-12-2019,,,,,,5,"It's the best thing that ever happened to me for this time in Hyderabad. Felt like home as I'm from Madurai, the kothu parota is life 😍"
TRUE,Christopher Praveen,21-12-2019,,,,,,3,
TRUE,Ramesh Krishnan,21-12-2019,,,,,,5,"Tasty food. Tamil Nadu style. Gets crowded in the evenings, so be prepared to wait, or eat on the roadside. But worth it. Will definitely recommend!"
FALSE,PRAKASH K,21-12-2019,,,,,,4,
FALSE,vippa prashanth,20-12-2019,,,,,,4,
TRUE,Venkata Sandeep Kancharla,20-12-2019,,,,,,5,Food is very good.. .
TRUE,Nutan Gajing,20-12-2019,,,,,,3,
TRUE,Remi,20-12-2019,,,,,,5,Really it's a blessing to have such an authentic Tamil hotel in hyderabad
TRUE,Raghavendra,20-12-2019,,,,,,4,
FALSE,Santhosh GR,20-12-2019,,,,,,5,"This is such a wonderful Delicacy from Madhurai, loved having such a food made of amazing flavorful masala, Samba Mutton Biryani, Chukka Mutton, Sankara fish fry, Nannari we're the best!!
Missed kotthparata, it's on my list yet...
Happy to have such a yummm Madhurai delicacy in Hyderabad kondapur!
(Not recommended for people who only go by restaurant ambience)"
TRUE,Srikanth Reddy,18-12-2019,,,,,,4,
TRUE,gokul yadav,16-12-2019,,,,,,4,Affordable price for Tamil Nadu foods..Best one is Omlete Dosa
FALSE,Aravind VLogs,15-12-2019,,,,,,5,
FALSE,Bilgy Samuel,15-12-2019,,,,,,1,
TRUE,Sam Technos,15-12-2019,,,,,,5,Best food with in budget
FALSE,Dinesh Nadimuthu,14-12-2019,,,,,,5,
FALSE,Sharon Kennedy,13-12-2019,,,,,,4,
TRUE,Nischinth Sekar,13-12-2019,,,,,,5,
TRUE,Vishnu Potluri,13-12-2019,,,,,,2,
TRUE,shibi mano,13-12-2019,,,,,,4,Tamilnadu foods are available here and the food is also good
TRUE,sampath kumar,13-12-2019,,,,,,5,"Great place to have lunch , with best price the best quality"
TRUE,Ravipprasad Pa,13-12-2019,,,,,,5,"Mutton sukka, parotta, fish fry etc. in typical Tamil style."
TRUE,Aditya Irri,13-12-2019,,,,,,5,
TRUE,Moorthy B V M,12-12-2019,,,,,,4,"Better for tamil nadu madurai flavour.. One of the place where all tamil people get together and eat, who working in hyderabad city... Special food meals, parota gravy"
FALSE,raja chaitanya,12-12-2019,,,,,,5,
TRUE,Karthik V,11-12-2019,,,,,,5,Superb food..
TRUE,Aayush Mishra,11-12-2019,,,,,,4,The food is great for the price. Mutton biryani must try.
FALSE,Padmasree Nagarajan,11-12-2019,,,,,,5,
FALSE,Prashant Tompal,09-12-2019,,,,,,5,
TRUE,Ramesh Vulli,08-12-2019,,,,,,5,Good
TRUE,It's me Prince,08-12-2019,,,,,,1,
FALSE,Awais uddin,08-12-2019,,,,,,4,
TRUE,Narendra G,07-12-2019,,,,,,5,
TRUE,shradha sharma,07-12-2019,,,,,,5,
FALSE,Selvakumar Mariappan,06-12-2019,,,,,,3,
TRUE,Raja Guru S,04-12-2019,,,,,,4,
TRUE,Raghavendra Batchu,02-12-2019,,,,,,5,
FALSE,Rajeshuppati99 uppati,02-12-2019,,,,,,2,
TRUE,VIPIN VK,01-12-2019,,,,,,3,"Fewer seating space( 12 chairs)  for stting...
Good for omelette"
TRUE,Suhas .V,01-12-2019,,,,,,4,
TRUE,kaushik Srinivasan,01-12-2019,,,,,,5,
TRUE,Md Zeeshan,01-12-2019,,,,,,4,Tasty Food
TRUE,Manoj Palo,30-11-2019,,,,,,5,Original Madurai raste...
TRUE,Jignesh Patel,30-11-2019,,,,,,5,
TRUE,Lokabhi Ram yadav,28-11-2019,,,,,,5,
FALSE,vandhana krishnamurthy,28-11-2019,,,,,,5,
FALSE,Lokeshwaran S,27-11-2019,,,,,,5,Fish fry was top class above all and I feel that they can't get the real madurai taste but definitely it's a best shot to fulfill your hunger...must visit
FALSE,kothanda raman,27-11-2019,,,,,,5,
TRUE,Ali Dastagir,27-11-2019,,,,,,5,Excellent Cafe for variety of dinners
FALSE,kashetty sindhu,26-11-2019,,,,,,5,
TRUE,Gowrishaankar K,25-11-2019,,,,,,5,"Favourite dishes Mutton Kari Dosai, Kotthu parota, Mutta veechu, Mutton rice and fish fry. Kazhaki, Panner soda. Theri taste."
FALSE,selva raj,24-11-2019,,,,,,5,
TRUE,samruddhi wankhede,23-11-2019,,,,,,4,"Good for pocket friendly meal or a la carte for dinner. Very tasty Tamilian food, veg & non veg. Seating space is very small... But a good outlet."
TRUE,Shazor Khan,22-11-2019,,,,,,3,
TRUE,Venkata chalapathy.e.j,22-11-2019,,,,,,5,Good food...
FALSE,Karthick S,22-11-2019,,,,,,4,
TRUE,Avinash Rohan,22-11-2019,,,,,,3,Good food
TRUE,Sathish Kumar R,21-11-2019,,,,,,5,
FALSE,umesh mamillapalli,21-11-2019,,,,,,5,Awsome food my chennaite people
TRUE,Guruswamy T,21-11-2019,,,,,,4,
TRUE,Anup reddy,21-11-2019,,,,,,4,
FALSE,Venkatesh Buddepu,21-11-2019,,,,,,5,It's a homely food
FALSE,sunil wadekar,21-11-2019,,,,,,4,
TRUE,abhijit megalamane,20-11-2019,,,,,,5,
TRUE,Karthi Keyan,19-11-2019,,,,,,5,
FALSE,Manoj Kumar Kulluru,18-11-2019,,,,,,5,
TRUE,Velmalar Kannan,18-11-2019,,,,,,1,Taste is not good
FALSE,Santhosh Kumar,17-11-2019,,,,,,5,
TRUE,Sainadh Satya,16-11-2019,,,,,,3,
FALSE,Karthik Babu,16-11-2019,,,,,,5,Good one and taste are typical Madurai style.
TRUE,Cherala Hemanth,15-11-2019,,,,,,5,
FALSE,Siva .M,15-11-2019,,,,,,5,Sooppperr
TRUE,Rajiv Nair,15-11-2019,,,,,,5,
TRUE,Phani Kumar M,14-11-2019,,,,,,3,
TRUE,Praneeth Reddy,14-11-2019,,,,,,4,Good tamilnadu food
TRUE,Hariprasad K.A,12-11-2019,,,,,,4,
FALSE,Saikiran Belide,12-11-2019,,,,,,3,
TRUE,alok ranjan,11-11-2019,,,,,,5,
TRUE,Nesa J,10-11-2019,,,,,,4,
TRUE,Anirban Banerjee,09-11-2019,,,,,,4,
TRUE,Joel Antony,09-11-2019,,,,,,5,Tamil heartland in Hyderabad
TRUE,Venkatesh Madanagopal,09-11-2019,,,,,,5,
TRUE,RAJA SEKHAR MALASANI,08-11-2019,,,,,,5,"Good taste for South Indian food, but congested"
FALSE,asish samal,08-11-2019,,,,,,4,
TRUE,G SAIBABA GOUD,08-11-2019,,,,,,5,
TRUE,Niranjan Amilineni,07-11-2019,,,,,,3,
FALSE,Naresh Sunkar,05-11-2019,,,,,,5,
TRUE,sayantan layek,04-11-2019,,,,,,5,"Good food ,less price but the cafe is small."
TRUE,Nagendra Kambala,03-11-2019,,,,,,5,All items are different and good taste
TRUE,Rakesh Das,03-11-2019,,,,,,3,
FALSE,Hemanth Hemu,02-11-2019,,,,,,5,
FALSE,sandeep Maharana,02-11-2019,,,,,,5,
TRUE,Satheesh B,02-11-2019,,,,,,5,
FALSE,praveen tirumalasetti,01-11-2019,,,,,,5,
FALSE,Aarthi Rathna,01-11-2019,,,,,,5,
FALSE,Sankaran Rajamanickam,01-11-2019,,,,,,5,Awesome Tamil food to explore.
TRUE,SAI DEEXIT VASAGIRI,01-11-2019,,,,,,4,
TRUE,Deepika Suresh,31-10-2019,,,,,,5,
FALSE,gopal Singh rajpoot,28-10-2019,,,,,,3,Ok
TRUE,somesh N,26-10-2019,,,,,,5,
TRUE,Satya Pendyala,24-10-2019,,,,,,4,
TRUE,Vivek M,23-10-2019,,,,,,4,Good tamilnadu food in the area
TRUE,santosh yaligar,22-10-2019,,,,,,5,
FALSE,Thenmozhi P.S.,21-10-2019,,,,,,4,
TRUE,amol pund,20-10-2019,,,,,,5,
FALSE,Shashank Chauhan,20-10-2019,,,,,,5,
TRUE,N sudhakar rao,20-10-2019,,,,,,5,Good Tamil food
FALSE,Prem Kumar,19-10-2019,,,,,,5,
FALSE,Niresh A T,19-10-2019,,,,,,5,
TRUE,Gr Raj,19-10-2019,,,,,,5,
TRUE,TUDUM DURGAIAH,19-10-2019,,,,,,3,
TRUE,Soundra Pandian,18-10-2019,,,,,,5,
TRUE,Raaki Gadde,18-10-2019,,,,,,4,
FALSE,Arun D,18-10-2019,,,,,,5,
TRUE,Showrav Das,18-10-2019,,,,,,5,
TRUE,sudeep koroth,18-10-2019,,,,,,4,
FALSE,iffu arshu,17-10-2019,,,,,,4,
TRUE,susheelkumar rocking susheel,17-10-2019,,,,,,3,It doesn't have cleanliness in the hotel
TRUE,Chatarla Shravanth Kumar siddharthvemana,16-10-2019,,,,,,4,Good
FALSE,sri gayathiri,16-10-2019,,,,,,5,
FALSE,Ammu RR,14-10-2019,,,,,,4,
FALSE,Kalaivani Balraj,14-10-2019,,,,,,5,
TRUE,milanrock Sur,14-10-2019,,,,,,3,Good
TRUE,sharath kumar,13-10-2019,,,,,,3,
FALSE,S͓̽ųr̆e̸s͛ɧ Vĭj̆ ƙųɱąr̆ Ӎs͛ɖ,13-10-2019,,,,,,5,
FALSE,Rangarajan M,12-10-2019,,,,,,5,
TRUE,Mansoor Ali,12-10-2019,,,,,,4,
TRUE,Habeeb Shaik,12-10-2019,,,,,,1,
FALSE,Bala Koteswararao,11-10-2019,,,,,,5,
FALSE,Priyatosh Kanungo,11-10-2019,,,,,,5,
TRUE,Loges Waran,10-10-2019,,,,,,5,Super Tamil nadu parota ...loved it
TRUE,M.Mahaboob Basha,09-10-2019,,,,,,5,
TRUE,sanSy,09-10-2019,,,,,,5,Worth eating
TRUE,Karthick Yuvi,08-10-2019,,,,,,4,
TRUE,sanchit goyal,08-10-2019,,,,,,5,
TRUE,SelvaG,05-10-2019,,,,,,5,Fantastic place for tamizhnadu dishes👍👌
TRUE,Jithin Thomas,05-10-2019,,,,,,5,Awesome Tamil food
TRUE,Dinesh Kumar,04-10-2019,,,,,,5,
TRUE,Harsha Duggirala,04-10-2019,,,,,,5,"Very very excellent madurai style food mess in Hyderabad. Super taste. Good. Hard working,humble owner and staff. If we support them, they will grow up and can develop their service to most people in Hyderabad who especially wants tamil nadu food. Varities of dosas, varieties of parottas, chicken and mutton samba rice biryani are good here. Just try. You will love it."
TRUE,Karthiga Durai,03-10-2019,,,,,,5,Good food for Tamil people... reminds my home  food
FALSE,karthiga nila,02-10-2019,,,,,,5,
TRUE,Suresh Raina,02-10-2019,,,,,,5,
FALSE,Rajendra Srirangan,02-10-2019,,,,,,4,
FALSE,Nithya Shree,02-10-2019,,,,,,5,
TRUE,Avvab Kureshi,01-10-2019,,,,,,4,
TRUE,thiagu.t thiagu,01-10-2019,,,,,,2,Not bad
FALSE,Bidhan Bose,01-10-2019,,,,,,4,
TRUE,Venkat Sai Reddy Rayapati,30-09-2019,,,,,,4,
FALSE,naveen varma,30-09-2019,,,,,,1,Not bad
TRUE,Muthu Vignesh,30-09-2019,,,,,,5,
TRUE,ALTAF KHALID,29-09-2019,,,,,,5,A place to hang out in low price.
FALSE,Pugazh Prabakaran,29-09-2019,,,,,,5,
FALSE,A.Nikhil Chaithanya,28-09-2019,,,,,,5,
TRUE,sandeep pusarapu,28-09-2019,,,,,,5,
TRUE,Krishnaraj,28-09-2019,,,,,,1,
TRUE,Shashidhar Kumar,28-09-2019,,,,,,5,
TRUE,ragav n,27-09-2019,,,,,,5,
FALSE,Senthil Velu,26-09-2019,,,,,,4,
TRUE,Ranjeeth paul,26-09-2019,,,,,,5,Best Tamil restaurant......but space is not adequate.....in weekends for getting dining we need to wait some time.... if food is tasty no worries to wait😂!!!
FALSE,Sriram N,22-09-2019,,,,,,5,
FALSE,manikandan mani,22-09-2019,,,,,,5,
FALSE,Thanga Rasu (Action Raj),22-09-2019,,,,,,5,
FALSE,Yash Raj Chopra,22-09-2019,,,,,,3,
TRUE,Rakesh Sagar,21-09-2019,,,,,,2,
TRUE,akhil a,21-09-2019,,,,,,5,
TRUE,sunil jadhav,21-09-2019,,,,,,3,
FALSE,Sairam Jandhyam,20-09-2019,,,,,,5,
FALSE,TAMIL CHRISTIAN WHATSAPP STATUS SONGS,20-09-2019,,,,,,5,
FALSE,Gopala Krishnan,20-09-2019,,,,,,4,
TRUE,Krishna Chaitanya Hota,20-09-2019,,,,,,5,Would have been great if more vegetarian options are also available... famous for Non Veg
FALSE,venkatesan thirugnanam,19-09-2019,,,,,,5,
FALSE,Jyothi Samana,19-09-2019,,,,,,4,Good food
TRUE,Rahul Nany,19-09-2019,,,,,,5,Good food at great price
TRUE,Riyaz Usman,19-09-2019,,,,,,4,
FALSE,Ravi kumar,18-09-2019,,,,,,5,
TRUE,p.ramesh reddy,18-09-2019,,,,,,5,Chelon is awesome
TRUE,Prashanth,17-09-2019,,,,,,1,
TRUE,Raguraman civil,16-09-2019,,,,,,5,
FALSE,KISHORECHANDAR VENKATRAO,15-09-2019,,,,,,4,
FALSE,Rukmani B,15-09-2019,,,,,,5,
TRUE,Abhishek Sarkar,11-09-2019,,,,,,5,
FALSE,Henry Raj,10-09-2019,,,,,,5,
TRUE,MAX B,10-09-2019,,,,,,4,Good food
FALSE,Naresh naresh,09-09-2019,,,,,,5,
TRUE,Vigneshwar S,09-09-2019,,,,,,5,
TRUE,gandam vinaykumar,08-09-2019,,,,,,5,
TRUE,hemanth raj tigiripalli,07-09-2019,,,,,,5,True Madurai feels from this small place at Gachibowli. The taste is so good and the price is affordable. Better get a take away as the place is tiny. Try their chicken dosa and kothu parota.
TRUE,swaathi balaji,07-09-2019,,,,,,5,
TRUE,Guddeti Pavan Kumar,06-09-2019,,,,,,4,
FALSE,Samuel Collen,05-09-2019,,,,,,5,
FALSE,sandheep saji,05-09-2019,,,,,,5,
FALSE,rohan bhelwa,05-09-2019,,,,,,5,
TRUE,harish challa,05-09-2019,,,,,,3,
TRUE,Manmay Mishra,04-09-2019,,,,,,5,
FALSE,Kather Basha,03-09-2019,,,,,,5,
TRUE,Aanand srivastava,01-09-2019,,,,,,2,Not sure
TRUE,Baskar Selvaraj,01-09-2019,,,,,,5,
TRUE,Aiswarya Kumar Panda,01-09-2019,,,,,,3,Ok Type Food..
TRUE,Prabhakar Raju,01-09-2019,,,,,,5,
TRUE,Rajendra Behera,31-08-2019,,,,,,5,
TRUE,Eshwar Garrepelli,31-08-2019,,,,,,5,
FALSE,Mukesh Raj,31-08-2019,,,,,,4,
TRUE,Ashwin Kumar,30-08-2019,,,,,,4,
FALSE,elan sundaram,30-08-2019,,,,,,5,
TRUE,Subhani Khan,27-08-2019,,,,,,5,"Biryani, parata and kothu items are delicious..."
TRUE,boojesh vlog,27-08-2019,,,,,,5,"I feel  same Madurai food taste
Mutton meals awesome"
FALSE,Mahesh hh,27-08-2019,,,,,,1,"Ordered non veg curry,  got 40% capsicum,  20%onions 20%tomatoes and 10%nonveg"
FALSE,syed moin,26-08-2019,,,,,,2,
TRUE,Preetham Obla Sampathkumar,26-08-2019,,,,,,5,The place is very small and it is situated in a narrow street. The taste of the food is good. Usually it is very crowded you hardly find a place to sit .They will take a lot of time to serve .The price is not costly too.
FALSE,SUBRAMANI VASI,25-08-2019,,,,,,5,
TRUE,saravana kumar.G,25-08-2019,,,,,,4,
TRUE,Shiv Charan,25-08-2019,,,,,,5,Felt like being in Madurai😍
TRUE,sai krishna,24-08-2019,,,,,,4,
FALSE,vijaya babu,24-08-2019,,,,,,3,
TRUE,Sudha Krishna,24-08-2019,,,,,,5,
TRUE,Raj Prabu,23-08-2019,,,,,,5,Food tastes just like native place... You will come back regularly after eating here once. Loved it. 😍
TRUE,Ashish V s,23-08-2019,,,,,,1,
FALSE,Pavithran Sudarezhil,22-08-2019,,,,,,5,
FALSE,Harikesh Gond,22-08-2019,,,,,,5,
FALSE,eshwar kanth,21-08-2019,,,,,,5,
TRUE,Pravin M,21-08-2019,,,,,,4,
TRUE,himanshu kumar,20-08-2019,,,,,,5,"Good authentic food, love it"
FALSE,Rakesh Venkata,20-08-2019,,,,,,4,
TRUE,kedhar nath,20-08-2019,,,,,,2,
FALSE,Prashanth Natarajan,18-08-2019,,,,,,5,A good budget friendly place for having Tamilnadu style Food items. Delish 😍😍
FALSE,ravi guna,18-08-2019,,,,,,5,
TRUE,Hari Krishna HK,17-08-2019,,,,,,3,"Its a complete Tamil food style and for a non-tamilian it will be like a whole different taste when they try it.
I tried the kuthu item which is not a telugu states food item, i felt its Okayish"
TRUE,Ratna Bhupathi Reddy,17-08-2019,,,,,,5,Super food
FALSE,Surya Ramakrishnan,17-08-2019,,,,,,5,
FALSE,Nithin Madhavan,16-08-2019,,,,,,5,
TRUE,levin ram,15-08-2019,,,,,,5,"Gud quantity, gud quality, reasonable price"
FALSE,Abilash Dhamodaran,15-08-2019,,,,,,5,
FALSE,John Rockstar,15-08-2019,,,,,,5,
FALSE,Suseendran Jegan,15-08-2019,,,,,,4,
TRUE,Gowtam Raj,15-08-2019,,,,,,3,good briyani
TRUE,Bhusala Mohan,14-08-2019,,,,,,4,
FALSE,guru chandran dass,13-08-2019,,,,,,5,
FALSE,hari shankar,12-08-2019,,,,,,5,
TRUE,Abdul Azeem Al Faisal,11-08-2019,,,,,,5,
FALSE,Vikram V,10-08-2019,,,,,,5,
TRUE,Vignesh Guna,10-08-2019,,,,,,5,
FALSE,Christy Joe Prathiban,10-08-2019,,,,,,5,
TRUE,Hemanth Kumar,10-08-2019,,,,,,5,Tastes good and reasonable price
FALSE,vaddeti chandhu yadav,09-08-2019,,,,,,5,
TRUE,BalaGovind Reddy,08-08-2019,,,,,,5,Good
TRUE,Teja Rao Duggirala,07-08-2019,,,,,,3,
TRUE,saicharan jaladi,07-08-2019,,,,,,5,
FALSE,GOWTHAMAN GOWTHAM,06-08-2019,,,,,,4,
TRUE,Pravin PK,06-08-2019,,,,,,4,
TRUE,yoga maheshwaran,06-08-2019,,,,,,5,Delicious 😋
FALSE,Alagappan AL,04-08-2019,,,,,,5,
TRUE,Vinay Kumar Polimera,04-08-2019,,,,,,4,
FALSE,vinu K,03-08-2019,,,,,,5,Super
TRUE,naveen babu,03-08-2019,,,,,,5,
TRUE,Ajith Pravin Manukaran K N,01-08-2019,,,,,,5,The real taste of Tamil Nadu
TRUE,Raja Sekar,01-08-2019,,,,,,5,Taste good
TRUE,Ajaz Ahammed,01-08-2019,,,,,,5,
TRUE,Saravana Kumar,01-08-2019,,,,,,5,Cheap and best quality Tamil food. But restaurant is little bit congested
TRUE,Likith Kadlera,31-07-2019,,,,,,4,
TRUE,Vijay,30-07-2019,,,,,,4,Superb..
TRUE,Sridharan G,28-07-2019,,,,,,5,
FALSE,Naga Raju,27-07-2019,,,,,,5,
TRUE,subin balaji,27-07-2019,,,,,,5,
TRUE,Sudhakar Rao,26-07-2019,,,,,,5,
TRUE,Ramesh Alapati,26-07-2019,,,,,,5,Very good food
FALSE,Lokesh kanakalapati,26-07-2019,,,,,,5,
FALSE,tumu kedarnadh,26-07-2019,,,,,,3,
TRUE,partha sarathii,25-07-2019,,,,,,4,
TRUE,Manikanta D V,25-07-2019,,,,,,4,
TRUE,durai gowthaman,24-07-2019,,,,,,4,
TRUE,Karthikeyan V,24-07-2019,,,,,,4,Good but crowded
TRUE,mahesh pratipati,22-07-2019,,,,,,4,Good
TRUE,Prasanth A,22-07-2019,,,,,,4,
TRUE,Gulla Nitin,21-07-2019,,,,,,5,"Good and tasty food 😋 Tamil Nadu foods ,try chicken biryani, kothu parota,idli with sambar,dosa,fish fry,chicken fry ,beverages ."
TRUE,Hd Entertainment,20-07-2019,,,,,,5,Good tea
TRUE,arun babu,20-07-2019,,,,,,5,
TRUE,A raju Kothamasu,20-07-2019,,,,,,5,It's a good Tiffin centre and rates are reasonable and taste is also good.
